name,player_image,gender,battingstyle,bowlingstyle,country,country_image
Jamal Anwar,https://cdn.sportmonks.com/images/cricket/players/24/4280.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Ahsan Ali,https://cdn.sportmonks.com/images/cricket/players/27/4283.png,m,right-hand-bat,legbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Awais Zia,https://cdn.sportmonks.com/images/cricket/players/30/4286.png,m,left-hand-bat,right-arm-offbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Mohammad Musa Khan,https://cdn.sportmonks.com/images/cricket/players/4/4292.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Nasir Nawaz,https://cdn.sportmonks.com/images/cricket/players/7/4295.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Rizwan Hussain,https://cdn.sportmonks.com/images/cricket/players/10/4298.png,m,left-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Naseem Shah,https://cdn.sportmonks.com/images/cricket/players/13/4301.png,m,right-hand-bat,right-arm-fast,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Jalat Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,slow-left-arm-orthodox,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Nabi Gul,https://cdn.sportmonks.com/images/cricket/players/19/4307.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Samiullah Afridi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,legbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Ali Imran,https://cdn.sportmonks.com/images/cricket/players/25/4313.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Jaahid Ali,https://cdn.sportmonks.com/images/cricket/players/28/4316.png,m,right-hand-bat,right-arm-offbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Mohammad Imran Randhawa,https://cdn.sportmonks.com/images/cricket/players/31/4319.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Umair Masood,https://cdn.sportmonks.com/images/cricket/players/2/4322.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Gauhar Ali,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Haris Rauf,https://cdn.sportmonks.com/images/cricket/players/8/4328.png,m,right-hand-bat,right-arm-fast,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Shakeel Ansar,https://cdn.sportmonks.com/images/cricket/players/16/4976.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Ali Shafiq,https://cdn.sportmonks.com/images/cricket/players/19/4979.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Mohammad Ilyas,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Nauman Ali,https://cdn.sportmonks.com/images/cricket/players/25/4985.png,m,left-hand-bat,slow-left-arm-orthodox,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Mohammad Junaid,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Raza Ali Dar,https://cdn.sportmonks.com/images/cricket/players/27/5915.png,m,left-hand-bat,slow-left-arm-orthodox,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Umer Khan,https://cdn.sportmonks.com/images/cricket/players/15/5999.png,m,left-hand-bat,slow-left-arm-orthodox,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Abid Ali,https://cdn.sportmonks.com/images/cricket/players/8/6152.png,m,right-hand-bat,legbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Zulqarnain Haider,https://cdn.sportmonks.com/images/cricket/players/29/6269.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Fida Hussain,https://cdn.sportmonks.com/images/cricket/players/14/7086.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Basit Ali,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Mohammad Haris,https://cdn.sportmonks.com/images/cricket/players/20/8340.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Abu Huraira,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Fahad Munir,https://cdn.sportmonks.com/images/cricket/players/26/8346.png,m,left-hand-bat,legbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Abbas Afridi,https://cdn.sportmonks.com/images/cricket/players/29/8349.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Mohammad Wasim Jr,https://cdn.sportmonks.com/images/cricket/players/0/8352.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Haider Ali,https://cdn.sportmonks.com/images/cricket/players/3/8355.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Aamir Ali,https://cdn.sportmonks.com/images/cricket/players/6/8358.png,m,right-hand-bat,slow-left-arm-orthodox,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Mohammad Aamir,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,legbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Qasim Akram,https://cdn.sportmonks.com/images/cricket/players/12/8364.png,m,right-hand-bat,right-arm-offbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Abdul Bangalzai,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Irfan Khan,https://cdn.sportmonks.com/images/cricket/players/19/8595.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Akhtar Shah,https://cdn.sportmonks.com/images/cricket/players/2/8610.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Asif Khan,https://cdn.sportmonks.com/images/cricket/players/4/9156.png,m,right-hand-bat,right-arm-offbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Maaz Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,legbreak-googly,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Majid Ali,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Ahsan Mirza,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Asif Mumtaz,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-offbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Bilawal Iqbal,https://cdn.sportmonks.com/images/cricket/players/0/9504.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Asif Raza,https://cdn.sportmonks.com/images/cricket/players/17/9585.png,m,left-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Muhammad Shehzad,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Arish Ali Khan,https://cdn.sportmonks.com/images/cricket/players/29/9693.png,m,right-hand-bat,slow-left-arm-orthodox,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Tahir Hussain,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,left-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Aamir Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Muhammad Musa,https://cdn.sportmonks.com/images/cricket/players/24/9720.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Akif Javed,https://cdn.sportmonks.com/images/cricket/players/30/9726.png,m,right-hand-bat,left-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Ahmed Safi Abdullah,https://cdn.sportmonks.com/images/cricket/players/1/9729.png,m,left-hand-bat,slow-left-arm-orthodox,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Zahid Mahmood,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,legbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Arshad Iqbal,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Dilbar Hussain,https://cdn.sportmonks.com/images/cricket/players/10/9738.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Raja Farzan,https://cdn.sportmonks.com/images/cricket/players/13/9741.png,m,left-hand-bat,legbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Faizan Khan,https://cdn.sportmonks.com/images/cricket/players/16/9744.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Zeeshan Ashraf,https://cdn.sportmonks.com/images/cricket/players/19/9747.png,m,left-hand-bat,right-arm-offbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Mohammad Mohsin,https://cdn.sportmonks.com/images/cricket/players/22/9750.png,m,left-hand-bat,right-arm-offbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Adil Amin,https://cdn.sportmonks.com/images/cricket/players/25/9753.png,m,right-hand-bat,right-arm-offbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Mohammad Amir Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Abdul Nasir,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-offbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Aarish Ali,https://cdn.sportmonks.com/images/cricket/players/2/9762.png,m,right-hand-bat,slow-left-arm-orthodox,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Jahanzeb Naveed,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,right-arm-offbreak,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Sami Aslam,https://cdn.sportmonks.com/images/cricket/players/25/9849.png,m,left-hand-bat,right-arm-fast,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Iram Javed,https://cdn.sportmonks.com/images/cricket/players/28/10428.png,f,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Fatima Sana,https://cdn.sportmonks.com/images/cricket/players/31/10431.png,f,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Sadia Iqbal,https://cdn.sportmonks.com/images/cricket/players/2/10434.png,f,left-hand-bat,slow-left-arm-orthodox,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Syeda Aroob Shah,https://cdn.sportmonks.com/images/cricket/players/5/10437.png,f,right-hand-bat,legbreak-googly,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Ayesha Naseem,https://cdn.sportmonks.com/images/cricket/players/8/10440.png,f,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Mohammad Huraira,https://cdn.sportmonks.com/images/cricket/players/20/10548.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Muhammad Faizan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Bilal Abbas,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Saqlain Saqib Mukhtar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Shayan Jahangir,https://cdn.sportmonks.com/images/cricket/players/29/14493.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Nafees Buttar Ahmad,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,left-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Shahid Afridi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Hamza Sayed Ameer,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Waseem Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Sajid Khan Afridi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Waqas Akhtar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Zeeshan Mehmood,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Mehran Khan,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Amir Sohail,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Qasim Anwar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Bashar Khan,https://cdn.sportmonks.com/images/cricket/players/13/16749.png,m,left-hand-bat,left-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Zahid Mahmood,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Ali Abbass,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Salman Azhar,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Ali Butt,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Saddam Gill,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Ijaz Ahmad,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Muhammad Sulaiman,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Muneeb Muhammad,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Izaz Ali,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Kamran Shah,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Rameez Hashmi,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,left-hand-bat,right-arm-fast,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Muhammad Hasnain,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Muteeb Noman,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Bilal Hussain,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Zeeshan Ahmad,https://cdn.sportmonks.com/images/cricket/placeholder.png,m,right-hand-bat,,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
Ali Noman,https://cdn.sportmonks.com/images/cricket/players/27/18267.png,m,right-hand-bat,right-arm-fast-medium,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
